1084,10,0,658,416
1095,10,0,643,442
1084,10,0,658,416
1084,10,0,658,416
1084,10,0,658,416
1084,10,0,658,416
1084,10,0,658,416
1083,10,0,657,416
1096,10,0,644,442
1093,10,0,643,440
