1084,10,0,658,416
1084,10,0,658,416
1084,10,0,658,416
1083,10,0,662,411
1081,10,0,660,411
1083,10,0,661,412
1084,10,0,658,416
1084,10,0,662,412
1083,10,0,661,412
1084,10,0,662,412
