2423.7,2410,2435
2342.7,2329,2354
2329.1,2322,2336
2328.5,2319,2336
2329.1,2320,2339
2327.1,2318,2337
2327.8,2320,2337
2423.3,2416,2432
2422.3,2415,2431
2422.3,2415,2431
2422.7,2413,2434
2525.7,2516,2537
2525.8,2518,2536
2525.8,2518,2536
2526.2,2518,2536
2525,2516,2534
2520.3,2512,2529
2519.4,2512,2527
2519.4,2512,2527
2519.7,2511,2529
2519.9,2512,2527
2520.6,2512,2530
2549.7,2511,2623
2530.1,2420,2625
2494.7,2386,2590
2685.7,2577,2781
2692.9,2583,2789
2670,2560,2766
2658.7,2550,2752
2659.3,2550,2752
2659,2550,2752
2646.9,2538,2740
2629.2,2522,2722
2762.2,2650,2856
2762.3,2650,2856
2763,2651,2857
2658,2546,2753
2657.7,2546,2753
2637.8,2525,2734
2641.8,2529,2738
2641.9,2529,2738
2639.9,2527,2736
2640.7,2526,2738
2640.2,2525,2739
2640.9,2526,2740
2640.8,2526,2738
2650.4,2538,2746
2699.5,2563,2806
2699.7,2563,2806
3494,3358,3601
3523.1,3387,3629
3523.8,3387,3630
3540.6,3404,3646
3541.5,3405,3647
3540.6,3402,3647
3541.7,3404,3648
3541.9,3404,3649
3540.9,3403,3648
3540.1,3403,3647
3538.5,3401,3645
3538.3,3400,3647
3446.8,3309,3555
3336,3197,3447
3335.7,3197,3447
3334.2,3195,3444
3336.9,3199,3447
3239.9,3107,3347
3203.6,3077,3310
3275.4,3132,3403
3276.3,3133,3404
3252.1,3091,3401
3251.9,3090,3403
3249.8,3088,3401
3248.9,3087,3399
3248.7,3086,3399
3258.7,3097,3409
3233.2,3072,3386
3233.2,3072,3386
3257.9,3090,3425
3258.4,3091,3425
3259,3090,3428
3271.3,3106,3438
3270.3,3105,3437
3269.8,3105,3439
3260.4,3094,3431
3287.5,3112,3538
3282.4,3106,3533
3274.5,3171,3500
3287.5,3185,3511
3287.5,3185,3511
3443.1,3185,4027
3433.3,3108,4027
3433.6,3108,4026
3418.5,3098,4003
3131.2,2831,3637
3132.1,2832,3638
3142.4,2832,3639
3155.5,2846,3654
3156,2847,3656
3118.7,2949,3345
3119.9,2951,3347
3120.7,2952,3348
3120.7,2952,3348
3120.4,2951,3349
3114.2,2945,3343
3115.4,2946,3346
3120,2944,3346
3120,2944,3346
3120.3,2945,3345
3120,2944,3344
3131.2,2955,3355
3094.7,2914,3315
3094.4,2914,3315
2174.6,2003,2406
2174.6,2004,2402
2174,2003,2402
2173.3,2003,2402
2173.1,2002,2400
2363.2,2212,2609
2387.4,2235,2639
2377.3,2232,2638
2351.6,2223,2632
2344.1,2224,2634
2342.9,2222,2635
2264.6,2122,2526
2249.4,2108,2512
2321.1,2112,2515
2314.1,2016,2519
2315,2018,2519
2377.9,2111,2613
2378.1,2112,2614
2442.3,2219,2614
2443,2220,2615
2441.1,2220,2613
2550.3,2330,2722
2532.1,2311,2706
2617.3,2404,2802
2614.1,2401,2794
2645.8,2434,2825
2643.9,2433,2824
2620.4,2422,2786
2516.2,2393,2659
2516.5,2395,2661
2388.1,2281,2482
2388.9,2281,2485
2388.3,2280,2485
2368.6,2261,2469
2368.6,2261,2469
2296.9,2166,2370
2297.2,2166,2371
2296.7,2165,2370
2296.4,2162,2370
2296.1,2161,2370
2296.5,2161,2371
2194.3,2131,2249
2187.7,2126,2242
2183.3,2118,2240
2172.8,2109,2232
2139.8,2071,2191
2139.6,2071,2191
2129.3,1990,2190
2128.9,1988,2190
2127.8,1987,2190
2095.7,1979,2194
2045.4,1928,2144
2046,1927,2143
2046,1927,2143
2176.6,2025,2331
2360.6,2193,2526
2379.3,2210,2545
2377.4,2208,2545
2378.1,2208,2546
2185.3,2033,2343
2192.8,2044,2333
2191.2,2040,2332
2190.7,2040,2334
2190.2,2040,2333
2190.8,2040,2333
2229.1,2077,2362
2259.9,2077,2364
2550.8,2378,2685
