2420.8,2410,2432
2339.8,2329,2351
2327.3,2322,2333
2307.4,2223,2333
2307.1,2223,2334
2305.1,2221,2332
2305.9,2223,2332
2421.4,2413,2427
2419.9,2412,2426
2419.9,2412,2426
2420,2412,2426
2523,2515,2529
2522.5,2515,2528
2522.5,2515,2528
2523.4,2514,2530
2523.4,2515,2531
2518.9,2511,2526
2518.1,2509,2527
2518.1,2509,2527
2518.2,2508,2526
2518.7,2511,2524
2519.3,2511,2524
2557.8,2513,2620
2538.1,2507,2619
2503.1,2472,2585
2684.5,2580,2776
2691.5,2588,2784
2668.1,2565,2761
2657.6,2554,2750
2657.6,2554,2750
2647.4,2554,2748
2635.3,2542,2736
2617.7,2525,2718
2741.2,2653,2849
2741.8,2653,2849
2742.6,2653,2850
2638,2548,2746
2638,2548,2746
2617.4,2527,2723
2621.4,2531,2727
2621.6,2531,2727
2619.6,2529,2725
2618.9,2529,2724
2617.2,2529,2721
2618,2530,2722
2618.3,2531,2722
2627.5,2540,2734
2670.9,2566,2758
2671.8,2566,2757
2671.8,2566,2757
2701.3,2595,2786
2702,2596,2787
2702,2596,2787
2703,2597,2788
2702.5,2596,2788
2704,2598,2789
2703.2,2598,2787
2702.2,2597,2786
2701.6,2596,2785
2699.8,2593,2783
2699.5,2592,2782
2608.5,2502,2690
2509.9,2437,2583
2510.1,2437,2584
2508.5,2434,2582
2501.6,2428,2586
2415.1,2338,2494
2381.2,2303,2459
2394.7,2330,2459
2395.7,2331,2460
2387,2308,2478
2386.1,2307,2477
2384.7,2304,2476
2384.1,2304,2475
2384.2,2304,2476
2394.8,2316,2486
2368.3,2292,2460
2368.3,2292,2460
2383.7,2305,2475
2383.4,2303,2475
2384.3,2306,2478
2395.3,2315,2486
2394.3,2314,2485
2393.5,2313,2484
2385.4,2305,2477
2402.2,2320,2494
2397.2,2315,2489
2388,2291,2464
2388,2291,2464
2388,2291,2464
2388,2291,2464
2388.1,2292,2466
2387.8,2290,2466
2372.4,2279,2441
2076.6,2016,2120
2077.3,2017,2121
2077.8,2019,2121
2089.9,2028,2132
2089.9,2028,2132
2090.1,2028,2132
2090,2030,2131
2081.1,1991,2132
2081.1,1991,2132
2081.3,1990,2131
2076,1984,2125
2076.3,1984,2126
1976.5,1882,2030
1976.5,1882,2030
1976.1,1880,2030
1975.3,1879,2029
1985.4,1891,2038
1946.8,1851,1999
1946.2,1851,1999
1950.8,1855,2004
1950.2,1852,2005
1949.7,1850,2006
1948.9,1849,2006
1949.6,1849,2006
2148.4,2014,2213
2154.6,2018,2221
2134.8,1921,2223
2116,1913,2217
2118.9,1917,2221
2117.9,1914,2218
2030.1,1904,2107
2015,1888,2094
2021.2,1891,2101
2024,1892,2105
2024.5,1893,2107
2100.4,1893,2201
2100.2,1893,2201
2153.2,1935,2305
2153.1,1937,2306
2152.4,1934,2307
2153.1,1934,2307
2136.1,1921,2288
2229.8,2036,2396
2226.9,2032,2395
2261.6,2066,2427
2259.3,2067,2426
2235,2032,2412
2216.3,2012,2399
2215.8,2011,2398
2203.9,1996,2388
2204.1,1996,2388
2204,1996,2388
2188.3,1981,2372
2188.3,1981,2372
2106.8,1902,2273
2107.2,1903,2274
2106.6,1902,2273
2106.2,1904,2270
2106.5,1904,2269
2106.1,1904,2269
2082.2,1882,2247
2075.2,1875,2240
2073,1871,2236
2060.3,1859,2225
2039.6,1829,2201
2039.5,1829,2201
2038.7,1829,2198
2037.7,1828,2199
2036.4,1828,2196
1995.3,1743,2205
1947.5,1696,2155
1947.5,1695,2154
1947.5,1695,2154
2080.1,1862,2357
2263.6,2058,2554
2292,2076,2572
2290.1,2073,2569
2291.7,2074,2571
2100.7,1873,2372
2070.3,1861,2360
2069.8,1862,2359
2069.1,1861,2361
2068.3,1861,2361
2068.9,1862,2363
2086.8,1887,2391
2098.1,1914,2391
2330,2101,2681
2330.5,2101,2682
2330,2101,2683
2248.6,2112,2469
2248.5,2112,2468
2190,2015,2466
2189.9,2015,2466
2199.8,2023,2476
2172.4,2000,2383
2172,2001,2382
2172.9,2002,2383
2173.3,2003,2384
2173.4,2003,2384
2177.5,2007,2384
2174.7,2002,2380
2176.7,2004,2382
2186.4,2007,2382
2215.7,2005,2381
2214.4,2001,2384
2214,2001,2381
2296.9,2084,2464
2242.5,2036,2424
2241.9,2036,2424
2241,2035,2423
2242.2,2038,2424
2253.2,2044,2438
2252.5,2044,2436
2310.9,2102,2483
2310.5,2101,2485
2310.3,2098,2485
2509.9,2333,2677
2510.3,2333,2677
2508.9,2330,2676
2509.7,2331,2675
2507.6,2330,2668
2472.2,2323,2621
2472.1,2322,2620
2324.4,2128,2522
2342.3,2137,2630
2274.9,2072,2559
2263.2,2061,2549
2263.6,2061,2550
2263.4,2061,2551
2147.7,1995,2384
2166.8,2025,2394
2167.5,2026,2394
2173.6,2032,2400
2174.1,2035,2401
2174.2,2033,2402
2184,1938,2401
2130.2,1932,2302
2131.2,1934,2302
2121.3,1935,2302
2111.9,1936,2303
2112.5,1937,2304
2112.9,1937,2305
2157.8,1960,2370
2157.8,1960,2370
2179.1,1961,2370
2159.6,1911,2370
2131.5,1882,2337
2117.2,1871,2320
2117,1871,2320
2384.2,2022,2642
2384.2,2022,2642
2371.1,2022,2643
2370.7,2021,2644
2413.4,2021,2754
2412.6,2019,2752
2417.7,2020,2759
2427.8,2021,2758
2428.2,2022,2758
2427.3,2021,2757
2438,2025,2768
2416.9,2006,2748
2407.1,2004,2749
2394.6,1991,2740
2397.2,1994,2742
2333.5,1859,2725
2332.8,1859,2726
2331.1,1860,2729
2321.8,1860,2729
2328.1,1866,2728
2327.1,1865,2727
2320.9,1855,2727
2271.4,1797,2670
2299.5,1844,2670
2698.9,1844,3308
2692.7,1851,3309
2704.9,1855,3312
2704.2,1854,3311
2703.5,1854,3311
2702.7,1853,3310
2711.6,1858,3319
2711.9,1860,3317
2719.5,1868,3325
2719.8,1868,3325
2720.8,1869,3327
2721.5,1869,3330
2719.5,1875,3334
2712.5,1862,3332
2712.9,1865,3333
2697.4,1872,3340
2729.8,1884,3340
2729.3,1884,3340
2729,1979,3342
2729.5,1980,3343
2729.5,1984,3344
2729,1983,3344
2728.3,1982,3344
2728.9,1983,3345
2729.1,1983,3345
2730.3,1984,3346
2797.3,2096,3346
2797.1,2095,3346
2797,2102,3341
2777.9,2103,3341
2779,2102,3338
2719.2,1998,3339
2719.2,1998,3339
2719.3,1999,3339
2719.6,2000,3339
2719.6,2000,3339
2759,2022,3388
2961.2,2065,3646
2960.8,2063,3643
2966.8,2063,3650
2962.5,2057,3647
2835,1953,3637
2834.8,1953,3638
2834.2,1952,3639
2834.5,1953,3639
2834.5,1953,3639
2706.9,1831,3483
2705.1,1832,3481
2713.3,1832,3481
2704.2,1831,3482
2703.9,1829,3481
2703.8,1830,3481
2644.9,1845,3487
2054.1,1639,2342
1923.3,1568,2155
1920.3,1566,2151
1948.6,1598,2188
1875.2,1480,2091
1875.1,1481,2092
1862.1,1474,2081
1862.8,1474,2082
1893.3,1477,2182
1892.9,1476,2182
1864.5,1467,2169
1868,1469,2176
1862.4,1466,2169
1862.4,1466,2169
1875,1476,2185
1873.4,1472,2188
1873.1,1472,2185
1873.7,1472,2187
2042.2,1642,2348
2041.3,1644,2346
2041.3,1644,2346
2070.4,1653,2363
2067,1653,2363
2068.4,1654,2365
2068.1,1653,2365
2068.4,1652,2366
2059.1,1608,2372
2059.4,1608,2372
2063.8,1608,2359
2064.1,1608,2360
1747.9,1406,2007
1748.3,1406,2010
1748.3,1406,2010
1746.9,1406,2007
1746.6,1406,2005
1746.6,1406,2005
1735,1388,2011
1819.5,1395,2479
1818.9,1395,2479
1868.5,1452,2479
1856.1,1439,2464
1856.5,1439,2463
1857,1438,2466
1857,1438,2466
1864,1440,2470
1863.7,1440,2470
1794.6,1446,2369
1805.7,1446,2390
1804.7,1446,2389
1812,1453,2393
1812.2,1450,2393
1806.3,1444,2386
1805.7,1443,2385
1814.6,1459,2401
1813.5,1460,2400
1813.5,1459,2402
1813.7,1458,2403
1813.9,1457,2403
1812.7,1455,2400
1813.5,1456,2401
1810.4,1456,2398
1812.5,1460,2398
1813.8,1461,2401
1814.7,1462,2401
1814.1,1461,2399
1814.6,1464,2399
1817,1467,2404
1816.7,1465,2403
1816,1462,2400
1822.7,1475,2407
1822.6,1474,2407
1819.9,1465,2402
1819.9,1465,2402
1829.4,1475,2417
1828.3,1475,2417
1824.5,1479,2418
1824.1,1480,2416
1823.9,1479,2419
1824.2,1479,2419
1823.5,1479,2418
1735.1,1466,2244
1735.8,1465,2243
1765.9,1487,2264
1766.5,1487,2264
1776.9,1487,2265
1776.7,1487,2265
1740.9,1467,2222
1741.9,1468,2223
1739.4,1468,2220
1740,1469,2222
1740.5,1469,2224
1740.5,1469,2224
1715.9,1470,2131
1716.6,1468,2132
1921.6,1492,2357
1921.9,1491,2358
1924,1491,2358
1924.5,1492,2360
1915.4,1494,2360
1915.1,1493,2357
1916.1,1494,2356
1916.6,1495,2356
1916.9,1498,2356
1926.9,1499,2354
1947.9,1520,2375
2081.5,1623,2457
2081.5,1623,2456
2124.2,1638,2478
2123.2,1639,2478
2122.9,1639,2477
2122.5,1640,2476
2132.8,1642,2476
2133,1642,2477
2051.4,1517,2431
2052,1517,2432
1952.7,1528,2360
1952,1528,2358
1962.8,1527,2457
1962.8,1526,2458
1950.1,1515,2447
1950.2,1513,2447
1965.2,1523,2470
1945.9,1523,2471
1947.6,1533,2467
1968.8,1504,2444
1942.3,1502,2435
1942.5,1503,2435
1940.9,1503,2432
1940.2,1502,2432
1939.7,1501,2430
1914.5,1493,2233
1909.7,1484,2231
1909.8,1484,2232
1925.3,1480,2232
1925.5,1479,2232
1960.2,1488,2338
1980.9,1505,2354
1999,1523,2376
1999,1523,2376
2034,1558,2411
2033.3,1558,2410
2019.4,1554,2271
2019.8,1554,2272
2075.2,1599,2396
2125.1,1584,2475
2124.9,1584,2475
2098.1,1558,2436
2098.5,1559,2437
2099,1561,2436
2099.1,1564,2432
2111.8,1599,2407
2111.9,1599,2407
2111.6,1598,2407
2095.5,1564,2467
2118.8,1672,2373
2132,1645,2550
2171.3,1679,2643
2172.3,1679,2644
2113.3,1574,2539
2103.9,1552,2607
2101.4,1552,2582
2047.1,1508,2452
2048.4,1508,2453
1958.2,1508,2242
1957.3,1507,2242
1957.4,1506,2242
2024.9,1564,2347
2015.4,1565,2348
2015.5,1566,2347
2020.1,1575,2346
2020.4,1575,2347
2154.1,1602,2589
2154.4,1605,2589
2154.4,1605,2589
2154.5,1605,2589
2145.9,1605,2491
2146.9,1605,2492
2216.3,1607,2594
2215.8,1609,2592
2228.6,1638,2598
2150.9,1671,2444
2151,1672,2444
2151.3,1675,2445
2151.5,1678,2445
2158.3,1687,2453
2149.8,1672,2468
2157.3,1709,2468
2164.3,1712,2475
2167.2,1741,2475
2168.1,1741,2478
2167.9,1741,2478
2177.4,1742,2475
2159.3,1753,2491
2160.2,1755,2493
