2423.7,2410,2435
2342.7,2329,2354
2329.1,2322,2336
2328.8,2319,2337
2330.2,2318,2340
2328,2316,2338
2328.5,2318,2337
2424,2414,2432
2422.9,2413,2430
2422.9,2413,2430
2422.7,2413,2430
2525.7,2516,2533
2525.4,2516,2533
2525.4,2516,2533
2526.4,2516,2535
2527.2,2515,2535
2522.6,2511,2530
2520.7,2510,2527
2520.7,2510,2527
2520.6,2510,2529
2520.6,2513,2528
2520.8,2515,2528
2559.9,2514,2621
2550.7,2414,2622
2515.3,2378,2587
2706.3,2569,2779
2714.2,2578,2789
2691.2,2555,2766
2679.9,2543,2755
2679.9,2543,2755
2679.6,2542,2755
2667.6,2530,2743
2649.5,2512,2724
2783.2,2647,2858
2783.8,2649,2859
2784.6,2650,2859
2679.9,2545,2757
2679,2545,2757
2658.7,2524,2737
2662.7,2528,2741
2692.5,2528,2828
2690.6,2526,2826
2690.5,2526,2825
2689.4,2526,2825
2690.4,2527,2826
2690.9,2527,2826
2699.6,2538,2835
2746.8,2562,2898
2747.6,2561,2899
3542.9,3356,3697
3572.2,3385,3726
3573.3,3386,3727
3590.5,3404,3743
3591.4,3405,3745
3590.3,3401,3747
3591.7,3402,3749
3591.8,3403,3750
3590.8,3402,3749
3590.1,3402,3748
3588.9,3405,3746
3588.5,3405,3745
3497.3,3314,3652
3385.4,3202,3546
3385.9,3203,3546
3384.3,3202,3546
3387.9,3207,3546
3289.6,3114,3445
3253,3075,3407
3325.2,3217,3434
3325.9,3217,3434
3301.8,3198,3407
3301.2,3200,3406
3299.9,3199,3405
3299.2,3197,3406
3299.4,3194,3407
3308.8,3205,3417
3281.3,3175,3389
3281.3,3175,3389
3305.1,3193,3422
3305.1,3193,3422
3306.5,3195,3425
3319.6,3212,3438
3318.6,3211,3437
3318.4,3210,3437
3307.8,3198,3429
3324.9,3212,3447
3319.8,3207,3442
3303.2,3187,3406
3311.8,3189,3417
3311.8,3189,3417
3571.4,3189,3910
3571.6,3189,3911
3571,3188,3912
3555.6,3175,3903
3258.3,2905,3635
3258.5,2905,3635
3269,2907,3646
3283.3,2923,3663
3283.1,2923,3662
3094.8,2923,3266
3095.4,2922,3268
3096.5,2924,3269
3096.5,2924,3269
3095.6,2923,3268
3091.2,2918,3265
3092.2,2919,3266
3101.3,2928,3275
3101.3,2928,3275
3101.3,2925,3275
3100.9,2924,3275
3112.3,2933,3289
3075.9,2895,3251
3075.5,2895,3250
2167.8,1988,2340
2168.6,1989,2341
2167.1,1989,2338
2166.3,1989,2337
2166.3,1988,2338
2375,2193,2547
2398.6,2218,2570
2397.6,2217,2568
2362.4,2112,2559
2364.4,2114,2563
2362.3,2113,2562
2281.8,2103,2456
2265.4,2086,2440
2318.4,2092,2541
2321.3,2095,2543
2322.6,2096,2545
2385.8,2087,2638
2385,2087,2638
2449.6,2194,2638
2449.6,2194,2639
2449,2193,2639
2451.5,2206,2639
2435.9,2192,2623
2531.7,2288,2724
2527.5,2284,2720
2561,2320,2755
2549.7,2319,2754
2525.9,2307,2732
2434.3,2282,2605
2433.7,2281,2604
2412.9,2284,2509
2413.9,2284,2509
2412.5,2283,2505
2395.5,2265,2490
2395.5,2265,2490
2332.8,2266,2390
2333.4,2267,2391
2333.1,2266,2391
2332.4,2268,2390
2331.3,2267,2390
2332.2,2267,2390
2252.4,2202,2360
2245.5,2195,2353
2242.3,2191,2352
2232.9,2181,2343
2198.3,2142,2316
2197.9,2143,2316
2177.7,2072,2316
2177.3,2072,2315
2177,2071,2315
2143.6,1977,2321
2092.1,1923,2269
2091.2,1923,2269
2091.2,1923,2269
2211.7,2016,2376
2404.3,2203,2569
2431.1,2319,2588
2429.7,2317,2586
2431.7,2321,2587
2228.7,2116,2385
2235.7,2100,2370
2235.6,2099,2370
2235.3,2098,2369
2234.5,2098,2368
2234.9,2097,2367
2264.5,2126,2401
2276.3,2135,2403
