1115.2,1114,1116
1108.9,1099,1114
1097.8,1096,1099
1095.8,1094,1097
1088.8,1074,1096
1070,1058,1076
1058.8,1056,1060
1057.5,1053,1061
1066.6,1052,1096
1094.7,1093,1096
1037.4,909,1093
908.7,908,910
908.6,907,911
908.6,907,911
908.1,906,910
907.6,904,910
905.2,898,909
901,899,903
899.9,898,902
927,897,994
991.6,989,994
991.2,989,995
990.9,988,994
990.8,987,994
990.4,986,996
990.9,989,996
1021.9,988,1096
1063.9,1042,1108
1075.5,1063,1097
1075.7,1063,1098
1075.5,1063,1097
1108.7,1059,1209
1108.7,1059,1209
1108.7,1059,1209
1099,972,1211
1099,972,1211
1100.3,972,1215
1104.6,975,1222
1136.2,987,1305
1205.3,1085,1306
1208.1,1085,1315
1226,1096,1346
1245.6,1124,1346
1280.1,1127,1459
1295.1,1146,1470
1303.1,1160,1468
1307,1159,1487
1319.4,1178,1485
1320.1,1177,1489
1322.8,1182,1489
1323,1181,1489
1324.6,1183,1495
1324,1182,1495
1296.9,1174,1439
1271.8,1119,1487
1289.8,1169,1432
1277.3,1139,1455
1297.4,1167,1455
1300.9,1167,1466
1299.9,1160,1480
1306.7,1172,1481
1303.8,1172,1469
1299.4,1159,1486
1303.3,1161,1490
1302.8,1162,1490
1304.5,1162,1493
1308.3,1167,1493
1280.5,1166,1400
1267.2,1145,1401
1267.6,1146,1401
1267.8,1146,1401
1267.9,1146,1403
1259.2,1144,1375
1241.4,1106,1403
1261.5,1134,1403
1261.8,1134,1403
1270.6,1134,1430
1286.3,1160,1430
1290.7,1159,1453
1314.2,1176,1540
1314.2,1177,1540
1314.4,1179,1540
1315,1180,1540
1315.3,1179,1539
1318.4,1190,1523
1310.3,1177,1525
1313.1,1178,1533
1316,1184,1533
1316.4,1184,1534
1316.5,1184,1535
1316.6,1184,1535
1316.9,1184,1536
1333.8,1185,1591
1314.1,1154,1593
1313.8,1153,1593
1327,1154,1624
1360.3,1158,1624
1373.6,1166,1660
1398.9,1202,1660
1399.9,1201,1660
1402.9,1201,1674
1416.4,1216,1646
1385,1178,1629
1355.6,1161,1573
1309.9,1095,1573
1309.9,1095,1573
1315.3,1095,1589
1329.9,1123,1592
1327.6,1121,1582
1325.8,1117,1585
1326.6,1118,1586
1327.1,1120,1585
1328.1,1122,1589
1333.4,1122,1642
1345.9,1189,1619
1329.2,1166,1612
1327,1165,1610
1314.1,1145,1611
1314.2,1145,1610
1324.5,1145,1709
1346.3,1145,1712
1346.7,1146,1713
1347.4,1146,1714
1347.2,1146,1711
1334.1,1145,1599
1276.1,1067,1600
1276.3,1068,1603
1277.3,1069,1605
1278.2,1072,1614
1253.8,1038,1614
1253.7,1038,1614
1252.8,1032,1613
1229.1,1031,1535
1228.8,1031,1533
1226.4,1031,1526
1225.4,1028,1525
1225.9,1027,1530
1238.7,1037,1551
1244.4,1047,1551
1235,1048,1552
1235.2,1046,1556
1238.6,1049,1556
1238.5,1048,1555
1238.6,1048,1556
1238.6,1048,1556
1249.2,1048,1597
1278.6,1093,1597
1281.8,1093,1608
1290.2,1105,1612
1294.4,1109,1612
1290.4,1109,1590
1276.5,1078,1605
1294.8,1096,1625
1300,1109,1620
1307.7,1102,1620
1314,1102,1647
1342.7,1123,1648
1342.7,1123,1649
1325.5,1123,1595
1317.2,1110,1595
1317.3,1110,1596
1318.9,1110,1607
1317.2,1112,1582
1313.5,1109,1582
1313.4,1110,1579
1312.2,1109,1580
