1114.7,1114,1116
1104.9,1099,1114
1097.7,1097,1099
1096.1,1094,1097
1083.5,1074,1097
1065.9,1058,1077
1059.1,1057,1061
1055.9,1052,1059
1053.6,1051,1056
1051.8,1049,1054
944.4,872,1051
873.7,871,877
873.4,871,878
873.2,871,878
872.7,870,879
872.2,870,878
868.6,864,872
866,863,873
866.6,863,874
921.8,864,966
958.6,954,966
958.2,954,966
957.4,950,966
956.2,950,965
956.1,950,963
955.1,951,962
1015.1,951,1059
1015.1,951,1059
1003.4,951,1041
1003.4,951,1041
1003.2,951,1041
1002.5,949,1041
1002.6,949,1042
1002.6,949,1042
1002.3,949,1043
1002.5,949,1044
1003.9,949,1047
1009.7,951,1059
1073.6,963,1155
1112.7,1061,1155
1112.4,1062,1155
1131.2,1062,1186
1142.4,1090,1186
1151.9,1090,1200
1164.5,1105,1210
1169,1117,1209
1179,1118,1226
1185.6,1136,1224
1186.7,1135,1227
1187.7,1137,1227
1187.7,1137,1227
1189.9,1137,1231
1190.1,1137,1230
1155.4,1137,1169
1155.9,1079,1208
1142.5,1118,1162
1147,1087,1189
1158.4,1114,1189
1167.5,1114,1205
1181.5,1132,1218
1184.8,1140,1218
1178.5,1140,1208
1178.5,1126,1220
1182.1,1127,1226
1182.9,1125,1230
1185.3,1125,1235
1187.5,1130,1235
1176.4,1038,1230
1177.4,1041,1231
1177.7,1042,1231
1178,1042,1231
1177.7,1043,1231
1159.8,1043,1201
1147.5,1011,1201
1147.6,1011,1202
1148.4,1011,1204
1165.8,1012,1230
1175.4,1036,1230
1175.4,1036,1230
1176,1036,1230
1175.5,1036,1229
1174.8,1036,1229
1174.9,1037,1229
1177.3,1040,1232
1169.9,1040,1221
1164.9,1026,1221
1167.9,1028,1230
1169.5,1035,1230
1169.5,1035,1230
1169.3,1035,1230
1169.4,1035,1230
1169.7,1035,1231
1199.5,1036,1282
1219.1,1083,1281
1219.4,1083,1281
1226.9,1083,1294
1224.5,1083,1290
1224.5,1083,1290
1224.9,1083,1291
1224.8,1083,1289
1238.3,1082,1310
1243.3,1109,1302
1224.2,1084,1286
1158.1,1071,1186
1124.7,1055,1183
1123.6,1052,1183
1132.3,1052,1200
1136,1052,1199
1131.7,1050,1191
1131,1045,1193
1130.5,1047,1193
1130.6,1046,1192
1130.5,1046,1194
1130.6,1047,1194
1116.8,1047,1171
1101.1,1024,1159
1098.7,1011,1163
1090.1,990,1163
1090.6,990,1165
1090.8,991,1165
1090.4,991,1165
1091.3,992,1167
1092.3,992,1169
1092,994,1168
1084.4,993,1158
1080.2,983,1158
1078.8,983,1152
1077.8,980,1152
1093.6,981,1181
1105.5,1009,1180
1095.1,1008,1153
1092.7,1008,1153
1039,1006,1071
1005.6,920,1074
1007.6,920,1079
1007.7,913,1079
1007.3,913,1077
1012.2,905,1096
1014.8,913,1097
1015,915,1098
1018.5,915,1104
1020.5,922,1105
1022,923,1107
1022,925,1107
1022.1,924,1108
1025.7,925,1106
1027.1,930,1106
1030.1,930,1117
1038.7,930,1140
1044.6,947,1140
1044.2,947,1140
1043.9,945,1140
1045.2,945,1140
1041,945,1131
1039.9,939,1129
1052.9,939,1146
1059.1,959,1145
1058.9,958,1144
1032.4,959,1098
1013.2,917,1094
1013,917,1093
1019.1,917,1100
1019.3,926,1092
1020.2,925,1095
1020.5,926,1095
1020.4,926,1095
1020.1,924,1095
1020.6,925,1095
1020.5,925,1095
1019.5,925,1092
1019.3,925,1092
1033.7,925,1123
1042.2,932,1123
1032.9,932,1099
1032.7,932,1098
1032.1,932,1098
1042.3,946,1111
1046.4,946,1116
1048.3,951,1114
1047.9,951,1113
1047.6,952,1115
1036.1,951,1094
1027.4,933,1095
1029.3,936,1094
1029.4,936,1095
1029.2,935,1095
1036,935,1107
1035.7,951,1096
1031.2,945,1096
1031.6,945,1097
1031.7,945,1097
1031.5,945,1096
1031.5,945,1097
1031,940,1097
1030.4,941,1096
1031,940,1096
1048.9,940,1133
1056.2,962,1127
1057.2,962,1129
1057.9,961,1130
1059.9,960,1133
1062.1,961,1131
1068,961,1142
1070.6,962,1141
1070.3,962,1140
1070.1,962,1141
1066.4,967,1126
1063.1,954,1126
1062.9,954,1126
1062.9,955,1126
1063,954,1126
1097.9,954,1196
1126.8,1034,1196
1129.6,1034,1212
1130.9,1034,1209
1131,1035,1208
1131.4,1034,1209
1131.8,1033,1210
1127.3,1035,1210
1122.1,1017,1209
1122,1017,1209
1122,1017,1209
1122.2,1017,1209
1122.2,1019,1209
1120.3,1018,1208
1120.9,1018,1208
1121.1,1017,1209
1083.2,1019,1143
1065.5,971,1143
1066.1,971,1147
1066.3,971,1144
1065.4,971,1143
1064,969,1141
1063.8,968,1141
1064.3,969,1144
1063.9,970,1140
1064,970,1140
1064.2,970,1141
1064.3,970,1141
1064.6,969,1140
1065.4,974,1141
1059.1,974,1128
1053.6,965,1128
1053.3,965,1127
1053.4,965,1126
1046.1,964,1126
1048,957,1138
1050.2,966,1138
1050.5,965,1138
1050.2,965,1135
1050.8,961,1137
1054.7,969,1137
1057.1,983,1136
1057,985,1136
1057.3,985,1136
1047.2,987,1117
1046,986,1114
1045.5,989,1113
1041.8,988,1097
1041.2,994,1097
1037.2,994,1092
1036.8,988,1092
1037.1,988,1092
1037.2,991,1092
1037.9,991,1094
1037.8,990,1094
1036,990,1094
1035.7,993,1094
1036.1,993,1095
1036.5,994,1096
1037,994,1096
1036.8,993,1097
1031.6,991,1088
1025.8,981,1084
1023.5,979,1080
1023.7,980,1080
1023.9,980,1080
1022.2,979,1080
1021.5,981,1079
1021.5,981,1079
1016.9,962,1060
1012,962,1060
1010.6,950,1062
1008,950,1062
1008,950,1062
1006.9,950,1062
1006.8,950,1064
1003.9,946,1059
1003.3,946,1059
1002.9,946,1059
1002.5,944,1059
1002.5,944,1059
1002.4,943,1059
1001.7,934,1059
1001.5,934,1057
1001.3,934,1057
1001.5,935,1057
1001.5,935,1057
1001.4,935,1057
1001.4,935,1057
1000.9,934,1057
1001.2,937,1056
1000.9,937,1055
999.7,937,1055
1000.2,937,1057
1000.7,937,1057
1004.7,937,1070
1005.4,937,1070
1003.2,932,1071
1003.2,933,1071
1003,933,1071
1002.2,931,1071
1002.1,931,1071
1002,931,1068
1001.5,931,1068
1000.7,931,1069
1001.5,932,1069
1001.8,932,1069
1002.5,932,1069
1002.8,932,1075
1003.5,932,1075
1003.5,932,1075
1003.7,932,1075
1004,932,1075
1004,932,1075
1004,932,1075
1004,931,1072
1007.6,939,1080
1008.6,939,1080
1008,939,1080
996.1,914,1059
995.8,914,1059
996.5,914,1059
996.4,914,1059
996.3,914,1059
996.1,914,1059
992,914,1048
990,916,1049
990.8,916,1049
991.2,914,1050
992.4,916,1050
991.2,915,1046
991.6,914,1046
991.4,914,1046
991,914,1046
990.6,914,1045
990.2,914,1045
990.3,914,1046
990,914,1045
989.7,914,1045
988.1,914,1045
987.8,911,1045
988.3,912,1045
988.2,912,1045
983.2,906,1035
979.3,906,1032
978.4,907,1029
978.2,907,1026
977.9,907,1026
977.6,905,1026
977.8,905,1027
977.4,905,1027
